Header; Nr_of_streams; recording TimeStamp; Operation; Number of packets; packateNr; Sending TimeStamp; TX_Valid; TX_Last; TX_Address; TX_Value; RX_LAST; RX_valid; RX_Address; RX_VALUE; Dummy; Tail
268435455; 43116; 172932878; 0; 1000; 1190973; 173817704; 1; 0; 49186; 0; 0; 1; 49181; 0; 0; 268435454
268435455; 43117; 172932988; 0; 1000; 1190973; 173817705; 1; 0; 49187; 0; 0; 1; 49182; 0; 0; 268435454
268435455; 43118; 172936040; 0; 1000; 1190973; 173817706; 1; 0; 49188; 0; 0; 1; 49183; 0; 0; 268435454
268435455; 43119; 172936150; 0; 1000; 1190973; 173817707; 1; 0; 49189; 0; 0; 1; 49184; 0; 0; 268435454
268435455; 43120; 172936260; 0; 1000; 1190973; 173817708; 1; 0; 49190; 0; 0; 1; 256; 2050; 0; 268435454
268435455; 43121; 172939080; 0; 1000; 1190973; 173817709; 1; 0; 49191; 0; 0; 1; 258; 3224; 0; 268435454
268435455; 43122; 172939190; 0; 1000; 1190973; 173817710; 1; 0; 49192; 0; 0; 1; 260; 3175; 0; 268435454
268435455; 43123; 172942146; 0; 1000; 1190973; 173817711; 1; 0; 49193; 0; 0; 1; 262; 3223; 0; 268435454
268435455; 43124; 172944618; 0; 1000; 1190973; 173817712; 1; 0; 49194; 0; 0; 1; 264; 3198; 0; 268435454
268435455; 43125; 172944728; 0; 1000; 1190973; 173817713; 1; 0; 49195; 0; 0; 1; 266; 3212; 0; 268435454
268435455; 43126; 172948202; 0; 1000; 1190973; 173817714; 1; 0; 49196; 0; 0; 1; 268; 3195; 0; 268435454
268435455; 43127; 172948312; 0; 1000; 1190973; 173817715; 1; 0; 49197; 0; 0; 1; 270; 3211; 0; 268435454
268435455; 43128; 172951962; 0; 1000; 1190973; 173817716; 1; 0; 49198; 0; 0; 1; 272; 3209; 0; 268435454
268435455; 43129; 172952072; 0; 1000; 1190973; 173817717; 1; 0; 49199; 0; 0; 1; 274; 3195; 0; 268435454
